model_source,equipment,true_label,P_fault,W_severity,W_detection,risk_score,risk_tier
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.9824999999999999,54.03750000000001,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.8574999999999999,85.75,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.8425,37.9125,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.9175,41.2875,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.985,34.475,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.975,43.875,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.935,42.075,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.9875,98.75,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.9924999999999999,99.25,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.99,99.0,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.98,98.0,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.94,42.3,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main / Grinding Roller Bearing,Normal,0.0,1.0,1.0,0.0,Low
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.905,49.775000000000006,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.74,74.0,High
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.99,54.449999999999996,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.5974999999999999,20.912499999999994,Low
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,Normal,0.0,0.55,1.0,0.0,Low
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,Normal,0.0,0.35,1.0,0.0,Low
CWRU (bearing proxy),Classifier / Separator Drive Bearing,Normal,0.0,0.55,1.0,0.0,Low
CWRU (bearing proxy),Rotary Feeder Bearing,Normal,0.0,0.45,1.0,0.0,Low
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.9424999999999999,32.98749999999999,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.995,44.775,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.99,54.449999999999996,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.77,26.949999999999996,Low
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,Normal,0.0,0.55,1.0,0.0,Low
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.97,43.65,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.74,33.300000000000004,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.99,44.55,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.99,54.449999999999996,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.8725,39.2625,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.825,45.375,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.96,52.800000000000004,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.93,41.85,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,Normal,0.0,0.55,1.0,0.0,Low
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.995,34.825,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.99,99.0,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.995,34.825,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.9325,93.25,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.91,31.85,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.9924999999999999,54.5875,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,Normal,0.0,0.45,1.0,0.0,Low
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.985,34.475,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.76,34.2,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.9875,54.31250000000001,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.9125000000000001,31.937500000000004,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.9424999999999999,51.837500000000006,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.7050000000000001,24.675,Low
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.975,97.5,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.925,41.625,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.7725,34.7625,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.9325,93.25,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.975,53.625,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,Normal,0.0,0.55,1.0,0.0,Low
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.7825,43.0375,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.95,52.25,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.79,79.0,High
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.9724999999999999,97.24999999999999,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.995,44.775,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.9675,43.5375,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.7775000000000001,34.987500000000004,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.82,36.9,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.87,39.15,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.98,44.1,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.995,44.775,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.8425,46.337500000000006,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.905,90.5,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.9775,34.2125,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,Normal,0.0,0.55,1.0,0.0,Low
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.975,43.875,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.99,44.55,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.9624999999999999,33.68749999999999,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.7375,33.1875,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.975,43.875,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.9475,33.1625,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.9924999999999999,99.25,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.995,34.825,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.87,30.45,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.87,39.15,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.99,54.449999999999996,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.77,77.0,High
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.8075,44.4125,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.75,75.0,High
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.885,88.5,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.97,33.949999999999996,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.9924999999999999,34.73749999999999,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.945,94.5,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.98,44.1,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.995,54.725,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.9425,94.25,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.985,44.324999999999996,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.9,49.50000000000001,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.925,92.5,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.99,44.55,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.995,34.825,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.99,99.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.9524999999999999,52.387499999999996,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.965,33.775,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.8325,29.1375,Low
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.97,53.349999999999994,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.8674999999999999,39.037499999999994,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.98,98.0,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.96,96.0,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.88,39.6,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.85,38.25,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.895,49.22500000000001,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.975,43.875,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.9875,34.5625,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.9875,98.75,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.895,31.324999999999996,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.9875,54.31250000000001,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.845,29.574999999999996,Low
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.8025,44.1375,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Seal Air Fan Bearing,Normal,0.0,0.35,1.0,0.0,Low
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.995,44.775,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.8300000000000001,83.0,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.995,44.775,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.97,53.349999999999994,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.915,41.175,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.9424999999999999,94.24999999999999,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.98,98.0,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.9824999999999999,44.2125,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.965,53.075,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.93,93.0,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.8025,36.112500000000004,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.9924999999999999,99.25,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.57,31.35,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.99,34.65,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.985,34.475,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.9875,34.5625,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.975,43.875,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.9875,34.5625,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.78,27.299999999999997,Low
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.975,43.875,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.9624999999999999,96.24999999999999,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,B,1.0,0.45,0.935,42.075,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.97,53.349999999999994,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.975,34.125,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.9575,52.6625,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.9,90.0,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.925,32.375,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.9675,96.75,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.97,53.349999999999994,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,Normal,0.0,0.55,1.0,0.0,Low
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.965,53.075,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.925,32.375,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.9624999999999999,96.24999999999999,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.9775,53.7625,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.8,27.999999999999996,Low
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.9924999999999999,34.73749999999999,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.6825,68.25,High
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.9824999999999999,44.2125,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.815,81.5,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,OR,1.0,1.0,0.9025000000000001,90.25000000000001,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,Normal,0.0,0.55,1.0,0.0,Low
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.91,91.0,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.985,54.175000000000004,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.99,34.65,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,Normal,0.0,0.45,1.0,0.0,Low
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.99,44.55,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main / Grinding Roller Bearing,B,1.0,1.0,0.9575,95.75,Critical
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.985,54.175000000000004,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.895,31.324999999999996,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.9924999999999999,34.73749999999999,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.975,43.875,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.995,44.775,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.555,30.52500000000001,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.89,31.15,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.99,44.55,Medium
CWRU (bearing proxy),Main / Grinding Roller Bearing,IR,1.0,1.0,0.975,97.5,Critical
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.5700000000000001,25.650000000000006,Low
CWRU (bearing proxy),Classifier / Separator Drive Bearing,B,1.0,0.55,0.985,54.175000000000004,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.915,41.175,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.89,40.050000000000004,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,1.0,35.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,IR,1.0,0.55,0.9450000000000001,51.975,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,1.0,55.00000000000001,High
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,0.645,29.025000000000002,Low
CWRU (bearing proxy),Seal Air Fan Bearing,IR,1.0,0.35,0.99,34.65,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,OR,1.0,0.45,0.995,44.775,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,B,1.0,0.35,0.97,33.949999999999996,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.7275,40.0125,Medium
CWRU (bearing proxy),Rotary Feeder Bearing,IR,1.0,0.45,1.0,45.0,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.835,45.925,Medium
CWRU (bearing proxy),Seal Air Fan Bearing,OR,1.0,0.35,0.9175,32.1125,Medium
CWRU (bearing proxy),Classifier / Separator Drive Bearing,OR,1.0,0.55,0.96,52.800000000000004,Medium
