model_source,equipment,true_label,P_fault,W_severity,W_detection,risk_score,risk_tier
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.6675,20.025,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.995,24.875,Low
CWRU (bearing proxy),Main Drive Motor Bearing,Normal,0.0,0.5,1.0,0.0,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.915,22.875,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,0.975,24.375,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.875,87.5,Critical
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.995,29.849999999999998,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.965,24.125,Low
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,0.99,29.7,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.68,17.0,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.995,24.875,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.86,43.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.89,26.700000000000003,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.995,24.875,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.9775,29.325000000000003,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.8125,24.375,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.97,48.5,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.8725,21.8125,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Main Drive Motor Bearing,Normal,0.0,0.5,1.0,0.0,Low
CWRU (bearing proxy),Main Drive Motor Bearing,Normal,0.0,0.5,1.0,0.0,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.8374999999999999,41.87499999999999,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.9875,24.6875,Low
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.9025,27.075,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.8775,21.9375,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.955,23.875,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.935,46.75,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,Normal,0.0,0.5,1.0,0.0,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,Normal,0.0,0.25,1.0,0.0,Low
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.885,44.25,Medium
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.9624999999999999,24.062499999999996,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.76,19.0,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.835,41.75,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.885,44.25,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.985,98.5,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.96,96.0,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.985,98.5,Critical
CWRU (bearing proxy),Separator Bearing,Normal,0.0,0.3,1.0,0.0,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.985,29.549999999999997,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,0.97,24.25,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,Normal,0.0,0.25,1.0,0.0,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.955,95.5,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.865,43.25,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.76,38.0,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.9075,90.75,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.955,47.75,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.975,97.5,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.99,99.0,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.9824999999999999,49.125,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,0.99,99.0,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.98,49.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.9924999999999999,99.25,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.99,49.5,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.995,29.849999999999998,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.965,24.125,Low
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.68,20.400000000000002,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.885,44.25,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,Normal,0.0,0.5,1.0,0.0,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator Bearing,Normal,0.0,0.3,1.0,0.0,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,0.9425,28.275,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.64,16.0,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.725,18.125,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.96,48.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.8274999999999999,24.824999999999996,Low
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.99,99.0,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.9724999999999999,24.312499999999996,Low
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,0.995,29.849999999999998,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.8825000000000001,44.125,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,0.995,24.875,Low
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.965,28.95,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.9724999999999999,97.24999999999999,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,0.995,24.875,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,0.95,95.0,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.875,43.75,Medium
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,0.97,29.099999999999998,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,0.99,99.0,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.89,44.5,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.9924999999999999,49.625,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.9775,97.75,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,0.9724999999999999,29.174999999999997,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.9924999999999999,49.625,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.96,96.0,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.8674999999999999,26.025,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.965,24.125,Low
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.8125,24.375,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.995,24.875,Low
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.9450000000000001,47.25,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.995,29.849999999999998,Low
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.6,30.0,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.995,29.849999999999998,Low
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,0.8574999999999999,25.724999999999998,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.825,20.625,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.8775,21.9375,Low
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.9175,45.875,Medium
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,0.9624999999999999,24.062499999999996,Low
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.8574999999999999,25.724999999999998,Low
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.9875,29.625,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.9924999999999999,49.625,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,0.99,99.0,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.985,98.5,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.99,49.5,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,0.9824999999999999,24.5625,Low
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.9524999999999999,47.62499999999999,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.97,29.099999999999998,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.9924999999999999,24.8125,Low
CWRU (bearing proxy),Separator Bearing,B,0.995,0.3,0.9325,27.835124999999998,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.88,88.0,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.92,27.6,Low
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.995,29.849999999999998,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.9225,23.0625,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,0.98,98.0,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.955,47.75,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.97,97.0,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.815,81.5,Critical
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.925,27.750000000000004,Low
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.9575,28.725,Low
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.9875,49.375,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.73,73.0,High
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.675,67.5,High
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.9,27.0,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.905,90.5,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.985,24.625,Low
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.93,46.5,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.97,29.099999999999998,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.99,99.0,Critical
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.99,29.7,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.9775,97.75,Critical
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.9875,29.625,Low
CWRU (bearing proxy),Main Drive Motor Bearing,Normal,0.0,0.5,1.0,0.0,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.9924999999999999,49.625,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.98,49.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.9524999999999999,95.24999999999999,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,0.9924999999999999,29.774999999999995,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.9425,94.25,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.965,24.125,Low
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,0.9,90.0,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.95,47.5,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.95,47.5,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,0.995,0.25,0.9025,22.4496875,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,1.0,30.0,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.99,49.5,Medium
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.9724999999999999,29.174999999999997,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.915,22.875,Low
CWRU (bearing proxy),Main Drive Motor Bearing,B,0.99,0.5,0.8925000000000001,44.17875000000001,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.9824999999999999,98.25,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.5075,25.374999999999996,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,0.89,22.25,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Separator Bearing,Normal,0.0,0.3,1.0,0.0,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,0.6074999999999999,18.224999999999998,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.9875,24.6875,Low
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.81,40.5,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.985,98.5,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,IR,1.0,0.25,0.9824999999999999,24.5625,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.53,26.5,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.9775,29.325000000000003,Low
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.8674999999999999,43.375,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.995,49.75,Medium
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.9,27.0,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.8374999999999999,83.74999999999999,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,Normal,0.0,0.25,1.0,0.0,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.7875,78.75,High
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,1.0,50.0,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.99,99.0,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.975,97.5,Critical
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,0.9924999999999999,29.774999999999995,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.9775,97.75,Critical
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.9675,29.025000000000002,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),IR,1.0,1.0,0.9775,97.75,Critical
CWRU (bearing proxy),Separator Bearing,Normal,0.015000000000000013,0.3,0.985,0.4432500000000004,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.715,71.5,High
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),Normal,0.0,1.0,1.0,0.0,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.87,87.0,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.985,24.625,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.9875,49.375,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.885,88.5,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.995,24.875,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.995,99.5,Critical
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.765,19.125,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.845,21.125,Low
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.99,29.7,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.915,45.75,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.865,86.5,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.715,35.75,Medium
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.955,28.65,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.8574999999999999,21.4375,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.8,20.0,Low
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.7925,39.625,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),B,1.0,1.0,0.9375,93.75,Critical
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.97,29.099999999999998,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.975,29.25,Low
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.925,27.750000000000004,Low
CWRU (bearing proxy),Separator Bearing,OR,1.0,0.3,0.935,28.050000000000004,Low
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.9425,47.125,Medium
CWRU (bearing proxy),Main Drive Motor Bearing,OR,1.0,0.5,0.9675,48.375,Medium
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,1.0,100.0,Critical
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.96,28.799999999999997,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,1.0,25.0,Low
CWRU (bearing proxy),Main Drive Motor Bearing,IR,1.0,0.5,0.6025,30.125,Medium
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,0.9875,29.625,Low
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,B,1.0,0.25,0.6275,15.687499999999998,Low
CWRU (bearing proxy),Separator Bearing,IR,1.0,0.3,0.99,29.7,Low
CWRU (bearing proxy),Separator Bearing,B,1.0,0.3,0.8775,26.325,Low
CWRU (bearing proxy),Trunnion Bearing (Ball Mill),OR,1.0,1.0,0.9924999999999999,99.25,Critical
CWRU (bearing proxy),Main Drive Motor Bearing,B,1.0,0.5,0.915,45.75,Medium
CWRU (bearing proxy),Mill Fan / Auxiliary Bearing,OR,1.0,0.25,0.975,24.375,Low
