true_fault_type,predicted_fault_type,P_fault,equipment,W_severity,W_detection,risk_score,risk_tier
B,OR,1.0,Mill Shell Liners,0.55,0.6,33.0,Medium
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.995,24.875,Low
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.8574999999999999,21.4375,Low
B,B,1.0,Main Drive Motor Bearing,0.5,0.825,41.25,Medium
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.8775,43.875,Medium
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.9175,87.1625,Critical
B,B,1.0,Separator Bearing,0.3,1.0,30.0,Medium
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.9624999999999999,48.12499999999999,Medium
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.8574999999999999,21.4375,Low
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
OR,OR,1.0,Separator Bearing,0.3,0.9875,29.625,Low
OR,OR,1.0,Mill Shell Liners,0.55,0.9924999999999999,54.5875,Medium
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.99,94.05,Critical
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.985,93.575,Critical
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.99,79.2,High
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,0.995,99.5,Critical
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.9824999999999999,49.125,Medium
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.9524999999999999,76.2,High
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.97,24.25,Low
OR,OR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
B,B,1.0,Mill Shell Liners,0.55,0.9924999999999999,54.5875,Medium
B,B,0.995,Mill Fan / Auxiliary Bearing,0.25,0.9325,23.1959375,Low
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.88,88.0,Critical
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.92,23.0,Low
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.995,24.875,Low
B,B,1.0,Separator Bearing,0.3,0.9225,27.675,Low
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,0.98,98.0,Critical
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.955,76.4,High
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.995,99.5,Critical
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.97,97.0,Critical
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
OR,OR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.815,81.5,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.925,23.125,Low
IR,IR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
B,B,1.0,Separator Bearing,0.3,0.9575,28.725,Low
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,0.9875,79.0,High
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.73,73.0,High
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.675,67.5,High
OR,OR,1.0,Separator Bearing,0.3,0.9,27.0,Low
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.905,90.5,Critical
B,B,1.0,Main Drive Motor Bearing,0.5,0.985,49.25,Medium
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,0.93,74.4,High
OR,OR,1.0,Separator Bearing,0.3,0.97,29.099999999999998,Low
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.99,99.0,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.99,24.75,Low
IR,IR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.9775,92.8625,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.9875,24.6875,Low
Normal,Normal,0.0,Grinding Table / Rollers (VRM),0.8,1.0,0.0,Low
OR,OR,1.0,Mill Shell Liners,0.55,0.995,54.725,Medium
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.9924999999999999,79.4,High
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.98,78.4,High
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.9524999999999999,90.48749999999998,Critical
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.995,79.60000000000001,High
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.995,79.60000000000001,High
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.9924999999999999,24.8125,Low
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.9425,89.5375,Critical
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.995,99.5,Critical
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
OR,OR,1.0,Mill Shell Liners,0.55,0.965,53.075,Medium
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
B,B,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,0.9,90.0,Critical
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.95,76.0,High
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.95,76.0,High
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
B,B,0.995,Mill Shell Liners,0.55,0.9025,49.389312499999996,Medium
OR,OR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
OR,OR,1.0,Mill Shell Liners,0.55,0.99,54.449999999999996,Medium
OR,OR,1.0,Separator Bearing,0.3,0.9724999999999999,29.174999999999997,Low
B,B,1.0,Mill Shell Liners,0.55,0.915,50.32500000000001,Medium
B,B,0.99,Girth Gear / Pinion / Gearbox,0.95,0.8925000000000001,83.939625,Critical
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.9824999999999999,93.33749999999998,Critical
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.5075,40.599999999999994,Medium
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.89,44.5,Medium
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
Normal,Normal,0.0,Mill Fan / Auxiliary Bearing,0.25,1.0,0.0,Low
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
IR,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.6074999999999999,15.187499999999998,Low
B,B,1.0,Main Drive Motor Bearing,0.5,0.9875,49.375,Medium
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.81,64.80000000000001,High
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.985,93.575,Critical
IR,IR,1.0,Separator Bearing,0.3,0.9824999999999999,29.474999999999994,Low
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.53,42.400000000000006,Medium
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.9775,24.4375,Low
IR,IR,1.0,Mill Shell Liners,0.55,0.8674999999999999,47.712500000000006,Medium
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
OR,OR,1.0,Mill Shell Liners,0.55,0.995,54.725,Medium
OR,OR,1.0,Mill Shell Liners,0.55,0.995,54.725,Medium
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.9,22.5,Low
OR,OR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.8374999999999999,79.56249999999999,High
Normal,Normal,0.0,Main Drive Motor Bearing,0.5,1.0,0.0,Low
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.7875,78.75,High
B,B,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.99,99.0,Critical
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.975,97.5,Critical
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.9924999999999999,24.8125,Low
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.995,99.5,Critical
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.9775,97.75,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.9675,24.1875,Low
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.9775,92.8625,Critical
Normal,Normal,0.015000000000000013,Separator Bearing,0.3,0.985,0.4432500000000004,Low
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.715,71.5,High
Normal,Normal,0.0,Girth Gear / Pinion / Gearbox,0.95,1.0,0.0,Low
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.87,87.0,Critical
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.985,49.25,Medium
OR,OR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
B,B,1.0,Mill Shell Liners,0.55,0.9875,54.31250000000001,Medium
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.885,88.5,Critical
OR,OR,1.0,Mill Shell Liners,0.55,0.995,54.725,Medium
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.995,94.52499999999999,Critical
B,OR,1.0,Main Drive Motor Bearing,0.5,0.765,38.25,Medium
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.845,42.25,Medium
B,B,1.0,Separator Bearing,0.3,0.99,29.7,Low
OR,OR,1.0,Mill Shell Liners,0.55,0.915,50.32500000000001,Medium
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.865,86.5,Critical
OR,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.715,67.925,High
B,B,1.0,Separator Bearing,0.3,0.955,28.65,Low
OR,OR,1.0,Mill Shell Liners,0.55,0.8574999999999999,47.1625,Medium
B,B,1.0,Main Drive Motor Bearing,0.5,0.8,40.0,Medium
B,B,1.0,Mill Shell Liners,0.55,0.7925,43.5875,Medium
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.9375,89.0625,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.97,24.25,Low
OR,OR,1.0,Separator Bearing,0.3,0.975,29.25,Low
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.925,23.125,Low
OR,OR,1.0,Separator Bearing,0.3,0.935,28.050000000000004,Low
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.9425,75.4,High
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.9675,91.9125,Critical
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.96,24.0,Low
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
IR,IR,1.0,Mill Shell Liners,0.55,0.6025,33.1375,Medium
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.9875,24.6875,Low
B,OR,1.0,Main Drive Motor Bearing,0.5,0.6275,31.374999999999996,Medium
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.99,24.75,Low
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.8775,21.9375,Low
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.9924999999999999,99.25,Critical
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.915,73.2,High
OR,OR,1.0,Separator Bearing,0.3,0.975,29.25,Low
OR,OR,1.0,Separator Bearing,0.3,0.945,28.349999999999998,Low
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.9175,73.4,High
IR,IR,1.0,Mill Shell Liners,0.55,0.9875,54.31250000000001,Medium
B,OR,1.0,Separator Bearing,0.3,0.755,22.65,Low
Normal,Normal,0.0,Trunnion Bearing (Ball Mill),1.0,1.0,0.0,Low
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.995,49.75,Medium
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,0.8674999999999999,69.39999999999999,High
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.995,94.52499999999999,Critical
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.955,76.4,High
B,B,1.0,Main Drive Motor Bearing,0.5,0.995,49.75,Medium
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
IR,IR,1.0,Separator Bearing,0.3,0.9425,28.275,Low
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.9624999999999999,96.24999999999999,Critical
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.98,98.0,Critical
Normal,Normal,0.0,Separator Bearing,0.3,1.0,0.0,Low
Normal,Normal,0.0,Grinding Table / Rollers (VRM),0.8,1.0,0.0,Low
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,0.99,99.0,Critical
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.9075,45.375,Medium
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.6575,32.875,Medium
OR,OR,1.0,Separator Bearing,0.3,0.96,28.799999999999997,Low
IR,IR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
B,B,1.0,Main Drive Motor Bearing,0.5,0.99,49.5,Medium
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.995,79.60000000000001,High
Normal,Normal,0.0,Separator Bearing,0.3,1.0,0.0,Low
OR,OR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.985,78.8,High
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,0.9375,93.75,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.975,24.375,Low
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.965,48.25,Medium
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.95,90.25,Critical
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
OR,OR,1.0,Separator Bearing,0.3,0.775,23.25,Low
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.995,49.75,Medium
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.8925000000000001,44.625,Medium
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.995,99.5,Critical
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
B,B,1.0,Separator Bearing,0.3,0.755,22.65,Low
B,B,1.0,Mill Shell Liners,0.55,0.985,54.175000000000004,Medium
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.9875,98.75,Critical
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,0.9225,92.25,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.6725,16.8125,Low
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,0.955,95.5,Critical
B,B,1.0,Mill Shell Liners,0.55,0.85,46.75,Medium
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.97,24.25,Low
OR,OR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
OR,OR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,0.9775,78.2,High
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
OR,B,1.0,Main Drive Motor Bearing,0.5,0.745,37.25,Medium
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.965,24.125,Low
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.9924999999999999,99.25,Critical
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.99,24.75,Low
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.92,73.60000000000001,High
OR,OR,1.0,Mill Shell Liners,0.55,0.995,54.725,Medium
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.9425,89.5375,Critical
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.75,37.5,Medium
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.98,93.1,Critical
Normal,Normal,0.0,Girth Gear / Pinion / Gearbox,0.95,1.0,0.0,Low
OR,OR,1.0,Separator Bearing,0.3,0.96,28.799999999999997,Low
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
IR,IR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
B,B,0.99,Trunnion Bearing (Ball Mill),1.0,0.985,97.515,Critical
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.985,78.8,High
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.985,78.8,High
IR,IR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
Normal,Normal,0.0,Mill Fan / Auxiliary Bearing,0.25,1.0,0.0,Low
OR,OR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
Normal,Normal,0.0,Girth Gear / Pinion / Gearbox,0.95,1.0,0.0,Low
IR,IR,1.0,Trunnion Bearing (Ball Mill),1.0,0.93,93.0,Critical
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.99,99.0,Critical
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.9475,47.375,Medium
Normal,Normal,0.0,Girth Gear / Pinion / Gearbox,0.95,1.0,0.0,Low
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.945,89.77499999999999,Critical
B,B,1.0,Separator Bearing,0.3,0.94,28.199999999999996,Low
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.675,16.875,Low
OR,OR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.99,94.05,Critical
B,B,1.0,Main Drive Motor Bearing,0.5,0.8474999999999999,42.37499999999999,Medium
B,B,1.0,Main Drive Motor Bearing,0.5,0.95,47.5,Medium
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.965,91.675,Critical
OR,OR,1.0,Mill Shell Liners,0.55,0.95,52.25,Medium
OR,OR,1.0,Mill Shell Liners,0.55,0.99,54.449999999999996,Medium
B,B,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
OR,OR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
OR,OR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
OR,OR,1.0,Mill Shell Liners,0.55,0.9824999999999999,54.03750000000001,Medium
OR,OR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
IR,IR,1.0,Separator Bearing,0.3,0.995,29.849999999999998,Low
B,B,1.0,Mill Shell Liners,0.55,0.955,52.525,Medium
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,1.0,95.0,Critical
B,B,1.0,Separator Bearing,0.3,0.995,29.849999999999998,Low
Normal,Normal,0.0,Separator Bearing,0.3,1.0,0.0,Low
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.9824999999999999,24.5625,Low
Normal,Normal,0.0,Girth Gear / Pinion / Gearbox,0.95,1.0,0.0,Low
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.9175,22.9375,Low
IR,IR,1.0,Mill Shell Liners,0.55,0.995,54.725,Medium
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.9225,92.25,Critical
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
OR,OR,1.0,Separator Bearing,0.3,0.99,29.7,Low
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,0.9575,76.6,High
B,B,1.0,Mill Shell Liners,0.55,0.9724999999999999,53.4875,Medium
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.84,21.0,Low
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.995,99.5,Critical
IR,OR,1.0,Separator Bearing,0.3,0.7725,23.174999999999997,Low
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.825,20.625,Low
B,B,1.0,Main Drive Motor Bearing,0.5,0.9724999999999999,48.62499999999999,Medium
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,0.9025000000000001,72.2,High
B,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.6975,66.2625,High
OR,OR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
B,B,1.0,Mill Shell Liners,0.55,0.935,51.42500000000001,Medium
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.995,94.52499999999999,Critical
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,0.8875,71.0,High
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.8275,20.6875,Low
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.98,93.1,Critical
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.96,91.19999999999999,Critical
B,B,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
Normal,Normal,0.0,Girth Gear / Pinion / Gearbox,0.95,1.0,0.0,Low
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.8825000000000001,22.0625,Low
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.9675,24.1875,Low
B,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.6625,16.5625,Low
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.7749999999999999,19.374999999999996,Low
Normal,Normal,0.0,Girth Gear / Pinion / Gearbox,0.95,1.0,0.0,Low
IR,IR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.7075,67.21249999999999,High
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
B,B,1.0,Mill Shell Liners,0.55,0.87,47.85,Medium
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.87,21.75,Low
OR,OR,1.0,Separator Bearing,0.3,0.9,27.0,Low
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.895,44.75,Medium
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.575,28.749999999999996,Low
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.8300000000000001,66.40000000000002,High
IR,IR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
IR,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.6925,69.25,High
OR,OR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.995,49.75,Medium
IR,IR,1.0,Separator Bearing,0.3,0.985,29.549999999999997,Low
OR,OR,1.0,Mill Shell Liners,0.55,0.825,45.375,Medium
OR,OR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.8925000000000001,22.3125,Low
OR,B,1.0,Mill Shell Liners,0.55,0.565,31.074999999999996,Medium
B,B,1.0,Mill Shell Liners,0.55,0.91,50.050000000000004,Medium
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
OR,OR,1.0,Separator Bearing,0.3,0.93,27.900000000000002,Low
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.7675,19.1875,Low
OR,OR,1.0,Main Drive Motor Bearing,0.5,0.795,39.75,Medium
IR,IR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.65,16.25,Low
Normal,Normal,0.0,Mill Fan / Auxiliary Bearing,0.25,1.0,0.0,Low
OR,OR,1.0,Separator Bearing,0.3,1.0,30.0,Medium
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
OR,OR,1.0,Trunnion Bearing (Ball Mill),1.0,1.0,100.0,Critical
B,B,1.0,Girth Gear / Pinion / Gearbox,0.95,0.88,83.6,Critical
IR,IR,1.0,Mill Shell Liners,0.55,0.955,52.525,Medium
IR,IR,1.0,Separator Bearing,0.3,0.99,29.7,Low
IR,IR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
B,B,1.0,Trunnion Bearing (Ball Mill),1.0,0.97,97.0,Critical
OR,OR,1.0,Girth Gear / Pinion / Gearbox,0.95,0.99,94.05,Critical
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.9575,23.9375,Low
OR,OR,1.0,Mill Fan / Auxiliary Bearing,0.25,0.98,24.5,Low
OR,OR,0.995,Grinding Table / Rollers (VRM),0.8,0.71,56.516,High
Normal,Normal,0.0,Separator Bearing,0.3,1.0,0.0,Low
IR,IR,1.0,Separator Bearing,0.3,0.7275,21.825,Low
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,0.7025,17.5625,Low
B,B,1.0,Mill Fan / Auxiliary Bearing,0.25,1.0,25.0,Low
OR,OR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
OR,OR,1.0,Grinding Table / Rollers (VRM),0.8,1.0,80.0,Critical
IR,IR,1.0,Main Drive Motor Bearing,0.5,0.6925,34.625,Medium
IR,IR,1.0,Grinding Table / Rollers (VRM),0.8,0.9875,79.0,High
B,B,1.0,Grinding Table / Rollers (VRM),0.8,0.99,79.2,High
OR,OR,1.0,Main Drive Motor Bearing,0.5,1.0,50.0,Medium
OR,OR,1.0,Mill Shell Liners,0.55,1.0,55.00000000000001,High
