true_fault_type,predicted_fault_type,P_fault,equipment,W_severity,W_detection,risk_score,risk_tier
Normal,Normal,0.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,0.0,Low
B,B,1.0,Drive Motor Bearing,0.65,0.915,59.475,High
IR,IR,1.0,Drive Motor Bearing,0.65,0.975,63.375,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.875,87.5,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.995,54.725,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.995,79.60000000000001,High
OR,OR,1.0,Drive Motor Bearing,0.65,0.965,62.724999999999994,High
IR,IR,1.0,Countershaft Bearing,0.55,0.99,54.449999999999996,Medium
B,B,1.0,Drive Motor Bearing,0.65,0.68,44.2,Medium
B,B,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.86,68.80000000000001,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.995,79.60000000000001,High
OR,OR,1.0,Countershaft Bearing,0.55,0.89,48.95,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
B,B,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Countershaft Bearing,0.55,0.9775,53.7625,Medium
OR,OR,1.0,Countershaft Bearing,0.55,0.8125,44.6875,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.97,77.60000000000001,High
OR,OR,1.0,Drive Motor Bearing,0.65,0.8725,56.71250000000001,High
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
Normal,Normal,0.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,0.0,Low
Normal,Normal,0.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,0.0,Low
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.8374999999999999,67.0,High
OR,OR,1.0,Drive Motor Bearing,0.65,0.9875,64.18750000000001,High
B,B,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
B,B,1.0,Countershaft Bearing,0.55,0.9025,49.6375,Medium
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.995,99.5,Critical
B,B,1.0,Drive Motor Bearing,0.65,0.8775,57.037499999999994,High
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,B,1.0,Drive Motor Bearing,0.65,0.955,62.075,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.935,74.80000000000001,High
Normal,Normal,0.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,0.0,Low
Normal,Normal,0.0,Drive Motor Bearing,0.65,1.0,0.0,Low
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.885,70.80000000000001,High
B,B,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
B,B,1.0,Drive Motor Bearing,0.65,0.9624999999999999,62.5625,High
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Drive Motor Bearing,0.65,0.76,49.400000000000006,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.835,66.8,High
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.885,70.80000000000001,High
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.985,98.5,Critical
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.96,96.0,Critical
IR,IR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.985,98.5,Critical
Normal,Normal,0.0,Countershaft Bearing,0.55,1.0,0.0,Low
OR,OR,1.0,Countershaft Bearing,0.55,0.985,54.175000000000004,Medium
IR,IR,1.0,Drive Motor Bearing,0.65,0.97,63.05,High
IR,IR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
Normal,Normal,0.0,Drive Motor Bearing,0.65,1.0,0.0,Low
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.955,95.5,Critical
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.865,69.2,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.76,60.80000000000001,High
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.9075,90.75,Critical
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.955,76.4,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.975,97.5,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.99,99.0,Critical
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9824999999999999,78.60000000000001,High
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.99,99.0,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.98,78.4,High
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.995,99.5,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9924999999999999,99.25,Critical
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.99,79.2,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.995,54.725,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,0.965,62.724999999999994,High
B,B,1.0,Countershaft Bearing,0.55,0.68,37.400000000000006,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.885,70.80000000000001,High
Normal,Normal,0.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,0.0,Low
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
Normal,Normal,0.0,Countershaft Bearing,0.55,1.0,0.0,Low
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
B,B,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
IR,IR,1.0,Countershaft Bearing,0.55,0.9425,51.837500000000006,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,0.64,41.6,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,0.725,47.125,Medium
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.96,76.8,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.995,79.60000000000001,High
OR,OR,1.0,Countershaft Bearing,0.55,0.8274999999999999,45.5125,Medium
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.99,99.0,Critical
B,B,1.0,Drive Motor Bearing,0.65,0.9724999999999999,63.21249999999999,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
IR,IR,1.0,Countershaft Bearing,0.55,0.995,54.725,Medium
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.8825000000000001,70.60000000000001,High
IR,IR,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
B,B,1.0,Countershaft Bearing,0.55,0.965,53.075,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9724999999999999,97.24999999999999,Critical
IR,IR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
IR,IR,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
B,B,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.95,95.0,Critical
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.875,70.0,High
IR,IR,1.0,Countershaft Bearing,0.55,0.97,53.349999999999994,Medium
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.99,99.0,Critical
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.89,71.2,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9924999999999999,79.4,High
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.9775,97.75,Critical
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
IR,IR,1.0,Countershaft Bearing,0.55,0.9724999999999999,53.4875,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9924999999999999,79.4,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.96,96.0,Critical
B,B,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
B,B,1.0,Countershaft Bearing,0.55,0.8674999999999999,47.712500000000006,Medium
B,B,1.0,Drive Motor Bearing,0.65,0.965,62.724999999999994,High
B,B,1.0,Countershaft Bearing,0.55,0.8125,44.6875,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9450000000000001,75.60000000000001,High
OR,OR,1.0,Countershaft Bearing,0.55,0.995,54.725,Medium
B,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.6,48.0,Medium
OR,OR,1.0,Countershaft Bearing,0.55,0.995,54.725,Medium
IR,IR,1.0,Countershaft Bearing,0.55,0.8574999999999999,47.1625,Medium
B,B,1.0,Drive Motor Bearing,0.65,0.825,53.625,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,0.8775,57.037499999999994,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9175,73.4,High
B,B,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
IR,IR,1.0,Drive Motor Bearing,0.65,0.9624999999999999,62.5625,High
B,B,1.0,Countershaft Bearing,0.55,0.8574999999999999,47.1625,Medium
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.9875,54.31250000000001,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9924999999999999,79.4,High
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.99,99.0,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.985,98.5,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.99,79.2,High
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.995,99.5,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
IR,IR,1.0,Drive Motor Bearing,0.65,0.9824999999999999,63.8625,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9524999999999999,76.2,High
OR,OR,1.0,Countershaft Bearing,0.55,0.97,53.349999999999994,Medium
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
B,B,1.0,Drive Motor Bearing,0.65,0.9924999999999999,64.51249999999999,High
B,B,0.995,Countershaft Bearing,0.55,0.9325,51.031062500000004,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.88,88.0,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,B,1.0,Countershaft Bearing,0.55,0.92,50.60000000000001,Medium
B,B,1.0,Countershaft Bearing,0.55,0.995,54.725,Medium
B,B,1.0,Drive Motor Bearing,0.65,0.9225,59.9625,High
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.98,98.0,Critical
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.955,76.4,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.995,99.5,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.97,97.0,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.815,81.5,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.925,50.875,Medium
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
B,B,1.0,Countershaft Bearing,0.55,0.9575,52.6625,Medium
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9875,79.0,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.73,73.0,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.675,67.5,High
OR,OR,1.0,Countershaft Bearing,0.55,0.9,49.50000000000001,Medium
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.905,90.5,Critical
B,B,1.0,Drive Motor Bearing,0.65,0.985,64.025,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.93,74.4,High
OR,OR,1.0,Countershaft Bearing,0.55,0.97,53.349999999999994,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.99,99.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.99,54.449999999999996,Medium
IR,IR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9775,97.75,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.9875,54.31250000000001,Medium
Normal,Normal,0.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,0.0,Low
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.995,79.60000000000001,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9924999999999999,79.4,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.98,78.4,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9524999999999999,95.24999999999999,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.995,79.60000000000001,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.995,79.60000000000001,High
IR,IR,1.0,Countershaft Bearing,0.55,0.9924999999999999,54.5875,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9425,94.25,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.995,99.5,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,0.965,62.724999999999994,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9,90.0,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.95,76.0,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.95,76.0,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
B,B,0.995,Drive Motor Bearing,0.65,0.9025,58.369187499999995,High
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.99,79.2,High
OR,OR,1.0,Countershaft Bearing,0.55,0.9724999999999999,53.4875,Medium
B,B,1.0,Drive Motor Bearing,0.65,0.915,59.475,High
B,B,0.99,Rotor Bearing Housing (Impact/Hammer),0.8,0.8925000000000001,70.686,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9824999999999999,98.25,Critical
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.5075,40.599999999999994,Medium
IR,IR,1.0,Drive Motor Bearing,0.65,0.89,57.85,High
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
Normal,Normal,0.0,Countershaft Bearing,0.55,1.0,0.0,Low
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
IR,B,1.0,Countershaft Bearing,0.55,0.6074999999999999,33.4125,Medium
B,B,1.0,Drive Motor Bearing,0.65,0.9875,64.18750000000001,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.81,64.80000000000001,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.985,98.5,Critical
IR,IR,1.0,Drive Motor Bearing,0.65,0.9824999999999999,63.8625,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.53,42.400000000000006,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.9775,53.7625,Medium
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.8674999999999999,69.39999999999999,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.995,79.60000000000001,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.995,79.60000000000001,High
B,B,1.0,Countershaft Bearing,0.55,0.9,49.50000000000001,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.8374999999999999,83.74999999999999,Critical
Normal,Normal,0.0,Drive Motor Bearing,0.65,1.0,0.0,Low
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.7875,78.75,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.99,99.0,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.975,97.5,Critical
IR,IR,1.0,Countershaft Bearing,0.55,0.9924999999999999,54.5875,Medium
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.995,99.5,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9775,97.75,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.9675,53.212500000000006,Medium
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9775,97.75,Critical
Normal,Normal,0.015000000000000013,Countershaft Bearing,0.55,0.985,0.8126250000000007,Low
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.715,71.5,High
Normal,Normal,0.0,Eccentric / Main Shaft Bearing,1.0,1.0,0.0,Low
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.87,87.0,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,0.985,64.025,High
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9875,79.0,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.885,88.5,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.995,99.5,Critical
B,OR,1.0,Drive Motor Bearing,0.65,0.765,49.725,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,0.845,54.925000000000004,Medium
B,B,1.0,Countershaft Bearing,0.55,0.99,54.449999999999996,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.915,73.2,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.865,86.5,Critical
OR,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.715,57.199999999999996,High
B,B,1.0,Countershaft Bearing,0.55,0.955,52.525,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,0.8574999999999999,55.7375,High
B,B,1.0,Drive Motor Bearing,0.65,0.8,52.0,Medium
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.7925,63.4,High
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.9375,93.75,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.97,53.349999999999994,Medium
OR,OR,1.0,Countershaft Bearing,0.55,0.975,53.625,Medium
B,B,1.0,Countershaft Bearing,0.55,0.925,50.875,Medium
OR,OR,1.0,Countershaft Bearing,0.55,0.935,51.42500000000001,Medium
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9425,75.4,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9675,77.4,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,B,1.0,Countershaft Bearing,0.55,0.96,52.800000000000004,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.6025,48.2,Medium
IR,IR,1.0,Countershaft Bearing,0.55,0.9875,54.31250000000001,Medium
B,OR,1.0,Drive Motor Bearing,0.65,0.6275,40.7875,Medium
IR,IR,1.0,Countershaft Bearing,0.55,0.99,54.449999999999996,Medium
B,B,1.0,Countershaft Bearing,0.55,0.8775,48.2625,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9924999999999999,99.25,Critical
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.915,73.2,High
OR,OR,1.0,Drive Motor Bearing,0.65,0.975,63.375,High
OR,OR,1.0,Countershaft Bearing,0.55,0.945,51.975,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,B,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9175,73.4,High
IR,IR,1.0,Drive Motor Bearing,0.65,0.9875,64.18750000000001,High
B,OR,1.0,Countershaft Bearing,0.55,0.755,41.525000000000006,Medium
Normal,Normal,0.0,Eccentric / Main Shaft Bearing,1.0,1.0,0.0,Low
IR,IR,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.8674999999999999,69.39999999999999,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.995,99.5,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.955,76.4,High
B,B,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
IR,IR,1.0,Countershaft Bearing,0.55,0.9425,51.837500000000006,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9624999999999999,96.24999999999999,Critical
B,B,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.98,98.0,Critical
Normal,Normal,0.0,Drive Motor Bearing,0.65,1.0,0.0,Low
Normal,Normal,0.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,0.0,Low
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.99,99.0,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,0.9075,58.987500000000004,High
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,0.6575,42.7375,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,0.96,62.4,High
IR,IR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
B,B,1.0,Drive Motor Bearing,0.65,0.99,64.35,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.995,79.60000000000001,High
Normal,Normal,0.0,Drive Motor Bearing,0.65,1.0,0.0,Low
OR,OR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.985,78.8,High
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9375,93.75,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.975,53.625,Medium
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
IR,IR,1.0,Drive Motor Bearing,0.65,0.965,62.724999999999994,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.95,95.0,Critical
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.775,42.62500000000001,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
OR,OR,1.0,Drive Motor Bearing,0.65,0.995,64.67500000000001,High
IR,IR,1.0,Drive Motor Bearing,0.65,0.8925000000000001,58.01250000000001,High
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.995,99.5,Critical
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
B,B,1.0,Countershaft Bearing,0.55,0.755,41.525000000000006,Medium
B,B,1.0,Drive Motor Bearing,0.65,0.985,64.025,High
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,0.9875,98.75,Critical
IR,IR,1.0,Countershaft Bearing,0.55,1.0,55.00000000000001,High
OR,OR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,1.0,80.0,Critical
IR,IR,1.0,Eccentric / Main Shaft Bearing,1.0,0.9225,92.25,Critical
OR,OR,1.0,Countershaft Bearing,0.55,0.6725,36.987500000000004,Medium
OR,OR,1.0,Eccentric / Main Shaft Bearing,1.0,0.955,95.5,Critical
B,B,1.0,Drive Motor Bearing,0.65,0.85,55.25,High
B,B,1.0,Countershaft Bearing,0.55,0.97,53.349999999999994,Medium
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
OR,OR,1.0,Drive Motor Bearing,0.65,1.0,65.0,High
IR,IR,1.0,Rotor Bearing Housing (Impact/Hammer),0.8,0.9775,78.2,High
B,B,1.0,Eccentric / Main Shaft Bearing,1.0,1.0,100.0,Critical
